draw_date,draw_time,actual_pick3,actual_fireball,regime,struct_weight,top4,hits_in_top4,any_hit,hit_2plus
2010-11-18,MIDDAY,261,0,1,0.05,0345,1,1,0
2010-11-18,EVENING,741,0,2,0.09,0345,2,1,1
2010-11-19,MIDDAY,236,2,2,0.09,0134,1,1,0
2010-11-19,EVENING,306,7,0,0.02,0134,2,1,1
2010-11-20,MIDDAY,911,2,2,0.09,0134,1,1,0
2010-11-20,EVENING,905,3,0,0.02,0134,2,1,1
2010-11-21,MIDDAY,202,9,1,0.05,0134,1,1,0
2010-11-21,EVENING,113,9,2,0.09,0123,2,1,1
2010-11-22,MIDDAY,732,2,1,0.05,0139,1,1,0
2010-11-22,EVENING,751,1,1,0.05,0123,1,1,0
2010-11-23,MIDDAY,239,7,1,0.05,0123,2,1,1
2010-11-23,EVENING,780,7,1,0.05,0123,1,1,0
2010-11-24,MIDDAY,552,2,1,0.05,0123,1,1,0
2010-11-24,EVENING,774,7,0,0.02,0235,0,0,0
2010-11-25,MIDDAY,704,5,0,0.02,0123,1,1,0
2010-11-25,EVENING,317,7,2,0.09,0357,2,1,1
2010-11-26,MIDDAY,413,7,1,0.05,0347,3,1,1
2010-11-26,EVENING,569,3,3,0.04,0347,1,1,0
2010-11-27,MIDDAY,343,4,1,0.05,0347,2,1,1
2010-11-27,EVENING,122,5,1,0.05,0347,0,0,0
2010-11-28,MIDDAY,236,3,0,0.02,0137,1,1,0
2010-11-28,EVENING,393,1,1,0.05,0237,1,1,0
2010-11-29,MIDDAY,145,2,1,0.05,0137,1,1,0
2010-11-29,EVENING,164,3,1,0.05,1237,2,1,1
2010-11-30,MIDDAY,160,1,2,0.09,1234,1,1,0
2010-11-30,EVENING,258,1,2,0.09,0123,2,1,1
2010-12-01,MIDDAY,660,1,1,0.05,1235,1,1,0
2010-12-01,EVENING,292,2,1,0.05,1235,1,1,0
2010-12-02,MIDDAY,886,6,0,0.02,0123,0,0,0
2010-12-02,EVENING,345,2,0,0.02,1235,3,1,1
2010-12-03,MIDDAY,076,8,0,0.02,1235,0,0,0
2010-12-03,EVENING,188,3,0,0.02,1235,2,1,1
2010-12-04,MIDDAY,376,0,1,0.05,1235,1,1,0
2010-12-04,EVENING,986,1,1,0.05,1236,2,1,1
2010-12-05,MIDDAY,524,3,1,0.05,1236,2,1,1
2010-12-05,EVENING,255,9,0,0.02,1236,1,1,0
2010-12-06,MIDDAY,809,5,2,0.09,1236,0,0,0
2010-12-06,EVENING,372,2,2,0.09,1235,2,1,1
2010-12-07,MIDDAY,193,8,0,0.02,1235,2,1,1
2010-12-07,EVENING,716,3,1,0.05,1235,2,1,1
2010-12-08,MIDDAY,021,1,2,0.09,1236,2,1,1
2010-12-08,EVENING,759,7,1,0.05,1236,0,0,0
2010-12-09,MIDDAY,529,0,0,0.02,1235,2,1,1
2010-12-09,EVENING,057,7,2,0.09,1239,0,0,0
2010-12-10,MIDDAY,043,5,2,0.09,1235,2,1,1
2010-12-10,EVENING,073,0,2,0.09,0123,2,1,1
2010-12-11,MIDDAY,878,0,2,0.09,0135,1,1,0
2010-12-11,EVENING,984,0,2,0.09,0135,1,1,0
2010-12-12,MIDDAY,052,8,2,0.09,0137,1,1,0
2010-12-12,EVENING,215,9,2,0.09,0235,2,1,1
2010-12-13,MIDDAY,601,0,2,0.09,0235,1,1,0
2010-12-13,EVENING,314,2,1,0.05,0235,2,1,1
2010-12-14,MIDDAY,635,6,1,0.05,0235,2,1,1
2010-12-14,EVENING,121,3,1,0.05,0235,2,1,1
2010-12-15,MIDDAY,937,6,1,0.05,0235,1,1,0
2010-12-15,EVENING,782,1,1,0.05,0135,1,1,0
2010-12-16,MIDDAY,007,9,1,0.05,0123,1,1,0
2010-12-16,EVENING,385,7,1,0.05,0123,1,1,0
2010-12-17,MIDDAY,457,0,1,0.05,2357,2,1,1
2010-12-17,EVENING,743,3,2,0.09,0357,2,1,1
2010-12-18,MIDDAY,116,4,2,0.09,0357,0,0,0
2010-12-18,EVENING,443,7,1,0.05,0137,2,1,1
2010-12-19,MIDDAY,609,1,1,0.05,0137,2,1,1
2010-12-19,EVENING,713,4,0,0.02,0137,3,1,1
2010-12-20,MIDDAY,676,6,1,0.05,0137,1,1,0
2010-12-20,EVENING,849,7,1,0.05,0137,1,1,0
2010-12-21,MIDDAY,335,6,1,0.05,0137,1,1,0
2010-12-21,EVENING,664,8,0,0.02,0357,0,0,0
2010-12-22,MIDDAY,872,3,1,0.05,1347,2,1,1
2010-12-22,EVENING,414,6,1,0.05,1347,2,1,1
2010-12-23,MIDDAY,163,8,0,0.02,1367,3,1,1
2010-12-23,EVENING,614,4,2,0.09,1367,2,1,1
2010-12-24,MIDDAY,791,1,2,0.09,1367,2,1,1
2010-12-24,EVENING,166,6,1,0.05,1367,2,1,1
2010-12-25,MIDDAY,715,7,1,0.05,1367,2,1,1
2010-12-25,EVENING,609,1,1,0.05,1367,2,1,1
2010-12-26,MIDDAY,372,7,1,0.05,1367,2,1,1
2010-12-26,EVENING,279,6,0,0.02,1367,2,1,1
2010-12-27,MIDDAY,801,3,2,0.09,1367,2,1,1
2010-12-27,EVENING,878,2,0,0.02,1367,1,1,0
2010-12-28,MIDDAY,582,8,1,0.05,1367,0,0,0
2010-12-28,EVENING,838,8,2,0.09,1367,1,1,0
2010-12-29,MIDDAY,505,5,1,0.05,1367,0,0,0
2010-12-29,EVENING,310,8,0,0.02,1367,2,1,1
2010-12-30,MIDDAY,371,5,1,0.05,1378,3,1,1
2010-12-30,EVENING,031,3,2,0.09,1378,2,1,1
2010-12-31,MIDDAY,424,3,2,0.09,1378,1,1,0
2010-12-31,EVENING,191,0,1,0.05,1378,1,1,0
2011-01-01,MIDDAY,513,,0,0.02,1378,2,1,1
2011-01-01,EVENING,930,,1,0.05,1378,1,1,0
2011-01-02,MIDDAY,492,5,1,0.05,0137,0,0,0
2011-01-02,EVENING,910,9,1,0.05,0137,2,1,1
2011-01-03,MIDDAY,764,4,1,0.05,0137,1,1,0
2011-01-03,EVENING,269,9,0,0.02,0137,0,0,0
2011-01-04,MIDDAY,176,7,1,0.05,0139,1,1,0
2011-01-04,EVENING,969,2,1,0.05,0137,0,0,0
2011-01-05,MIDDAY,095,1,1,0.05,1369,2,1,1
2011-01-05,EVENING,141,9,1,0.05,0139,2,1,1
2011-01-06,MIDDAY,476,0,2,0.09,1369,1,1,0
2011-01-06,EVENING,446,1,1,0.05,0139,1,1,0
2011-01-07,MIDDAY,837,4,2,0.09,0169,0,0,0
2011-01-07,EVENING,019,4,1,0.05,1379,2,1,1
2011-01-08,MIDDAY,282,8,1,0.05,0139,0,0,0
2011-01-08,EVENING,580,0,0,0.02,0149,1,1,0
2011-01-09,MIDDAY,750,2,1,0.05,0149,1,1,0
2011-01-09,EVENING,541,5,2,0.09,0149,2,1,1
2011-01-10,MIDDAY,347,7,1,0.05,0149,1,1,0
2011-01-10,EVENING,099,5,1,0.05,0147,1,1,0
2011-01-11,MIDDAY,336,3,0,0.02,0147,0,0,0
2011-01-11,EVENING,857,0,0,0.02,0134,1,1,0
2011-01-12,MIDDAY,792,3,0,0.02,0149,1,1,0
2011-01-12,EVENING,078,8,1,0.05,0149,1,1,0
2011-01-13,MIDDAY,276,7,1,0.05,0179,1,1,0
2011-01-13,EVENING,236,0,1,0.05,0179,1,1,0
2011-01-14,MIDDAY,619,2,2,0.09,0679,2,1,1
2011-01-14,EVENING,254,2,2,0.09,0679,0,0,0
2011-01-15,MIDDAY,606,6,1,0.05,0267,2,1,1
2011-01-15,EVENING,888,2,0,0.02,0267,1,1,0
2011-01-16,MIDDAY,624,6,0,0.02,0267,2,1,1
2011-01-16,EVENING,597,8,1,0.05,0267,1,1,0
2011-01-17,MIDDAY,692,6,0,0.02,0267,2,1,1
2011-01-17,EVENING,240,5,1,0.05,0267,2,1,1
2011-01-18,MIDDAY,390,6,1,0.05,0267,2,1,1
2011-01-18,EVENING,286,2,1,0.05,0267,2,1,1
2011-01-19,MIDDAY,076,3,1,0.05,0269,2,1,1
2011-01-19,EVENING,640,2,1,0.05,0267,3,1,1
2011-01-20,MIDDAY,341,0,2,0.09,0267,1,1,0
2011-01-20,EVENING,923,6,2,0.09,0236,3,1,1
2011-01-21,MIDDAY,474,3,1,0.05,0236,1,1,0
2011-01-21,EVENING,608,9,1,0.05,0236,2,1,1
2011-01-22,MIDDAY,257,4,0,0.02,0236,1,1,0
2011-01-22,EVENING,690,6,0,0.02,0236,2,1,1
2011-01-23,MIDDAY,535,2,0,0.02,0269,1,1,0
2011-01-23,EVENING,260,6,0,0.02,0236,3,1,1
2011-01-24,MIDDAY,325,5,1,0.05,0236,2,1,1
2011-01-24,EVENING,835,2,1,0.05,0236,2,1,1
2011-01-25,MIDDAY,752,3,3,0.04,0236,2,1,1
2011-01-25,EVENING,226,8,3,0.04,0236,2,1,1
2011-01-26,MIDDAY,589,7,1,0.05,0236,0,0,0
2011-01-26,EVENING,010,2,1,0.05,0256,2,1,1
2011-01-27,MIDDAY,041,5,0,0.02,0256,2,1,1
2011-01-27,EVENING,669,0,2,0.09,0256,2,1,1
2011-01-28,MIDDAY,592,0,1,0.05,0256,3,1,1
2011-01-28,EVENING,634,6,2,0.09,0256,1,1,0
2011-01-29,MIDDAY,525,5,0,0.02,0256,2,1,1
2011-01-29,EVENING,459,6,0,0.02,0256,2,1,1
2011-01-30,MIDDAY,299,5,1,0.05,0256,2,1,1
2011-01-30,EVENING,205,4,2,0.09,0256,3,1,1
2011-01-31,MIDDAY,946,2,2,0.09,0256,2,1,1
2011-01-31,EVENING,172,2,2,0.09,0256,1,1,0
2011-02-01,MIDDAY,927,9,1,0.05,0256,1,1,0
2011-02-01,EVENING,240,1,2,0.09,2569,1,1,0
2011-02-02,MIDDAY,924,9,1,0.05,0259,2,1,1
2011-02-02,EVENING,349,2,2,0.09,2459,3,1,1
2011-02-03,MIDDAY,057,9,3,0.04,0259,3,1,1
2011-02-03,EVENING,456,3,1,0.05,2459,2,1,1
2011-02-04,MIDDAY,330,0,1,0.05,2459,0,0,0
2011-02-04,EVENING,520,4,1,0.05,0259,3,1,1
2011-02-05,MIDDAY,107,3,1,0.05,0245,1,1,0
2011-02-05,EVENING,342,5,1,0.05,0245,3,1,1
2011-02-06,MIDDAY,837,1,1,0.05,0245,0,0,0
2011-02-06,EVENING,790,3,1,0.05,0245,1,1,0
2011-02-07,MIDDAY,910,8,2,0.09,0245,1,1,0
2011-02-07,EVENING,507,7,2,0.09,0259,2,1,1
2011-02-08,MIDDAY,097,9,1,0.05,0259,2,1,1
2011-02-08,EVENING,429,5,2,0.09,0259,3,1,1
2011-02-09,MIDDAY,022,0,1,0.05,0259,2,1,1
2011-02-09,EVENING,567,4,1,0.05,0259,1,1,0
2011-02-10,MIDDAY,978,0,0,0.02,0259,2,1,1
2011-02-10,EVENING,067,5,1,0.05,0259,2,1,1
2011-02-11,MIDDAY,286,9,2,0.09,0279,2,1,1
2011-02-11,EVENING,554,0,1,0.05,0279,1,1,0
2011-02-12,MIDDAY,946,2,0,0.02,0259,2,1,1
2011-02-12,EVENING,627,5,1,0.05,0249,1,1,0
2011-02-13,MIDDAY,628,9,2,0.09,0279,2,1,1
2011-02-13,EVENING,662,6,2,0.09,0259,1,1,0
2011-02-14,MIDDAY,153,6,2,0.09,0259,1,1,0
2011-02-14,EVENING,893,6,1,0.05,0259,1,1,0
2011-02-15,MIDDAY,960,1,2,0.09,0259,2,1,1
2011-02-15,EVENING,027,8,2,0.09,0569,1,1,0
2011-02-16,MIDDAY,123,9,1,0.05,0269,2,1,1
2011-02-16,EVENING,613,0,1,0.05,0269,2,1,1
2011-02-17,MIDDAY,379,1,2,0.09,0269,1,1,0
2011-02-17,EVENING,473,6,2,0.09,0269,1,1,0
2011-02-18,MIDDAY,952,3,2,0.09,0269,2,1,1
2011-02-18,EVENING,681,4,1,0.05,0269,1,1,0
2011-02-19,MIDDAY,803,9,0,0.02,0269,2,1,1
2011-02-19,EVENING,571,6,1,0.05,0269,1,1,0
2011-02-20,MIDDAY,222,8,0,0.02,0269,1,1,0
2011-02-20,EVENING,485,5,0,0.02,0269,0,0,0
2011-02-21,MIDDAY,113,2,1,0.05,2569,1,1,0
2011-02-21,EVENING,303,4,0,0.02,2369,1,1,0
2011-02-22,MIDDAY,255,1,1,0.05,2369,1,1,0
2011-02-22,EVENING,876,3,0,0.02,2369,2,1,1
2011-02-23,MIDDAY,366,2,0,0.02,2369,3,1,1
2011-02-23,EVENING,515,8,2,0.09,2369,0,0,0
2011-02-24,MIDDAY,299,3,0,0.02,1236,2,1,1
2011-02-24,EVENING,127,5,0,0.02,1236,2,1,1
2011-02-25,MIDDAY,867,2,1,0.05,1236,2,1,1
2011-02-25,EVENING,930,1,2,0.09,1236,2,1,1
2011-02-26,MIDDAY,476,8,0,0.02,1236,1,1,0
2011-02-26,EVENING,740,9,0,0.02,1236,0,0,0
2011-02-27,MIDDAY,137,4,2,0.09,2367,2,1,1
2011-02-27,EVENING,568,7,2,0.09,1237,1,1,0
2011-02-28,MIDDAY,622,1,1,0.05,2367,2,1,1
2011-02-28,EVENING,408,5,1,0.05,1367,0,0,0
2011-03-01,MIDDAY,113,6,0,0.02,1367,3,1,1
2011-03-01,EVENING,946,4,0,0.02,1367,1,1,0
2011-03-02,MIDDAY,073,1,1,0.05,1367,3,1,1
2011-03-02,EVENING,191,9,0,0.02,1367,1,1,0
2011-03-03,MIDDAY,053,0,1,0.05,1367,1,1,0
2011-03-03,EVENING,587,1,0,0.02,1367,2,1,1
2011-03-04,MIDDAY,820,0,1,0.05,1367,0,0,0
2011-03-04,EVENING,980,5,1,0.05,1368,1,1,0
2011-03-05,MIDDAY,437,8,2,0.09,1368,2,1,1
2011-03-05,EVENING,602,9,1,0.05,1378,0,0,0
2011-03-06,MIDDAY,464,4,0,0.02,1368,1,1,0
2011-03-06,EVENING,398,6,1,0.05,1678,2,1,1
2011-03-07,MIDDAY,908,4,1,0.05,3678,1,1,0
2011-03-07,EVENING,000,3,2,0.09,3689,1,1,0
2011-03-08,MIDDAY,016,9,1,0.05,0368,2,1,1
2011-03-08,EVENING,887,0,1,0.05,0689,2,1,1
2011-03-09,MIDDAY,840,0,1,0.05,0689,2,1,1
2011-03-09,EVENING,804,8,2,0.09,0368,2,1,1
2011-03-10,MIDDAY,889,8,3,0.04,0368,1,1,0
2011-03-10,EVENING,289,8,1,0.05,0689,2,1,1
2011-03-11,MIDDAY,696,8,2,0.09,0689,3,1,1
2011-03-11,EVENING,655,2,2,0.09,0689,1,1,0
2011-03-12,MIDDAY,454,6,1,0.05,0689,1,1,0
2011-03-12,EVENING,413,6,2,0.09,0689,1,1,0
2011-03-13,MIDDAY,119,4,2,0.09,0689,1,1,0
2011-03-13,EVENING,406,4,2,0.09,0689,2,1,1
2011-03-14,MIDDAY,537,1,1,0.05,0468,0,0,0
2011-03-14,EVENING,732,4,0,0.02,0468,1,1,0
2011-03-15,MIDDAY,464,5,2,0.09,4689,2,1,1
2011-03-15,EVENING,129,7,1,0.05,0468,0,0,0
2011-03-16,MIDDAY,624,4,0,0.02,4689,2,1,1
2011-03-16,EVENING,141,1,1,0.05,0468,1,1,0
2011-03-17,MIDDAY,845,6,1,0.05,4689,3,1,1
2011-03-17,EVENING,623,1,1,0.05,1468,2,1,1
2011-03-18,MIDDAY,009,8,1,0.05,1468,1,1,0
2011-03-18,EVENING,948,6,0,0.02,1468,3,1,1
2011-03-19,MIDDAY,031,0,2,0.09,4689,0,0,0
2011-03-19,EVENING,628,9,0,0.02,4689,3,1,1
2011-03-20,MIDDAY,439,0,0,0.02,4689,2,1,1
2011-03-20,EVENING,061,6,1,0.05,4689,1,1,0
2011-03-21,MIDDAY,107,4,1,0.05,4689,1,1,0
2011-03-21,EVENING,964,0,2,0.09,1468,2,1,1
2011-03-22,MIDDAY,596,1,2,0.09,0469,2,1,1
2011-03-22,EVENING,060,9,2,0.09,1469,2,1,1
2011-03-23,MIDDAY,894,5,2,0.09,0469,2,1,1
2011-03-23,EVENING,370,0,1,0.05,0469,1,1,0
2011-03-24,MIDDAY,879,8,0,0.02,0469,1,1,0
2011-03-24,EVENING,879,3,1,0.05,0469,1,1,0
2011-03-25,MIDDAY,423,8,3,0.04,0469,1,1,0
2011-03-25,EVENING,017,8,2,0.09,0469,1,1,0
2011-03-26,MIDDAY,407,4,1,0.05,0469,2,1,1
2011-03-26,EVENING,996,0,2,0.09,0489,2,1,1
2011-03-27,MIDDAY,673,4,1,0.05,0469,2,1,1
2011-03-27,EVENING,037,9,1,0.05,0469,2,1,1
2011-03-28,MIDDAY,528,6,2,0.09,0469,1,1,0
2011-03-28,EVENING,061,0,0,0.02,0689,2,1,1
2011-03-29,MIDDAY,804,5,1,0.05,0689,2,1,1
2011-03-29,EVENING,167,0,1,0.05,0689,2,1,1
2011-03-30,MIDDAY,818,8,1,0.05,0469,0,0,0
2011-03-30,EVENING,771,1,1,0.05,0689,0,0,0
2011-03-31,MIDDAY,567,8,1,0.05,0689,2,1,1
2011-03-31,EVENING,305,7,1,0.05,0678,2,1,1
2011-04-01,MIDDAY,129,5,2,0.09,0678,0,0,0
2011-04-01,EVENING,608,3,1,0.05,0678,3,1,1
2011-04-02,MIDDAY,632,1,0,0.02,0678,1,1,0
2011-04-02,EVENING,768,6,2,0.09,0678,3,1,1
2011-04-03,MIDDAY,466,6,1,0.05,0678,1,1,0
2011-04-03,EVENING,861,7,1,0.05,0678,3,1,1
2011-04-04,MIDDAY,063,4,1,0.05,0678,2,1,1
2011-04-04,EVENING,576,8,1,0.05,0678,3,1,1
2011-04-05,MIDDAY,310,0,1,0.05,0678,1,1,0
2011-04-05,EVENING,127,5,0,0.02,0678,1,1,0
2011-04-06,MIDDAY,889,3,1,0.05,0167,0,0,0
2011-04-06,EVENING,422,1,0,0.02,0678,0,0,0
2011-04-07,MIDDAY,118,8,0,0.02,0167,1,1,0
2011-04-07,EVENING,582,4,1,0.05,1678,1,1,0
2011-04-08,MIDDAY,407,1,1,0.05,1678,2,1,1
2011-04-08,EVENING,225,5,1,0.05,1678,0,0,0
2011-04-09,MIDDAY,176,4,0,0.02,1678,3,1,1
2011-04-09,EVENING,924,2,0,0.02,1678,0,0,0
2011-04-10,MIDDAY,214,1,1,0.05,1678,1,1,0
2011-04-10,EVENING,451,9,2,0.09,1468,2,1,1
2011-04-11,MIDDAY,584,2,2,0.09,1468,2,1,1
2011-04-11,EVENING,200,4,2,0.09,1468,1,1,0
2011-04-12,MIDDAY,208,5,2,0.09,1468,1,1,0
2011-04-12,EVENING,630,2,2,0.09,1248,1,1,0
2011-04-13,MIDDAY,010,2,2,0.09,0124,3,1,1
2011-04-13,EVENING,995,6,2,0.09,0124,0,0,0
2011-04-14,MIDDAY,036,0,0,0.02,1246,1,1,0
2011-04-14,EVENING,700,9,1,0.05,1246,0,0,0
2011-04-15,MIDDAY,711,0,1,0.05,0124,2,1,1
2011-04-15,EVENING,456,7,2,0.09,0124,1,1,0
2011-04-16,MIDDAY,809,7,1,0.05,0124,1,1,0
2011-04-16,EVENING,597,4,1,0.05,0247,2,1,1
2011-04-17,MIDDAY,612,8,2,0.09,0457,0,0,0
2011-04-17,EVENING,389,5,0,0.02,0127,0,0,0
2011-04-18,MIDDAY,625,6,1,0.05,0127,1,1,0
2011-04-19,MIDDAY,513,6,1,0.05,0245,1,1,0
2011-04-19,EVENING,258,3,2,0.09,1256,2,1,1
2011-04-20,MIDDAY,113,5,2,0.09,1256,2,1,1
2011-04-20,EVENING,702,2,2,0.09,1256,1,1,0
2011-04-21,MIDDAY,070,1,0,0.02,0125,2,1,1
2011-04-21,EVENING,893,7,2,0.09,0125,0,0,0
2011-04-22,MIDDAY,694,0,1,0.05,0125,1,1,0
2011-04-22,EVENING,198,8,1,0.05,0125,1,1,0
2011-04-23,MIDDAY,854,6,1,0.05,0125,1,1,0
2011-04-23,EVENING,193,1,1,0.05,0568,0,0,0
2011-04-24,MIDDAY,241,8,0,0.02,0158,2,1,1
2011-04-24,EVENING,001,1,1,0.05,0158,2,1,1
2011-04-25,MIDDAY,395,2,1,0.05,0158,1,1,0
2011-04-25,EVENING,804,0,0,0.02,0159,1,1,0
2011-04-26,MIDDAY,012,3,0,0.02,0158,2,1,1
2011-04-26,EVENING,281,8,1,0.05,0158,2,1,1
2011-04-27,MIDDAY,030,0,2,0.09,0128,1,1,0
2011-04-27,EVENING,010,2,0,0.02,0128,3,1,1
2011-04-28,MIDDAY,219,0,1,0.05,0128,3,1,1
2011-04-28,EVENING,931,0,3,0.04,0128,2,1,1
2011-04-29,MIDDAY,975,2,3,0.04,0128,1,1,0
2011-04-29,EVENING,829,9,1,0.05,0129,2,1,1
2011-04-30,MIDDAY,433,9,2,0.09,0129,1,1,0
2011-04-30,EVENING,257,8,1,0.05,0129,1,1,0
2011-05-01,MIDDAY,425,4,0,0.02,0129,1,1,0
2011-05-01,EVENING,643,2,2,0.09,0129,1,1,0
2011-05-02,MIDDAY,538,4,2,0.09,0129,0,0,0
2011-05-02,EVENING,485,6,2,0.09,0129,0,0,0
2011-05-03,MIDDAY,141,5,3,0.04,2489,1,1,0
2011-05-03,EVENING,046,4,2,0.09,1245,1,1,0
2011-05-04,MIDDAY,830,1,1,0.05,2458,1,1,0
2011-05-04,EVENING,150,0,1,0.05,1248,1,1,0
2011-05-05,MIDDAY,627,8,2,0.09,1245,1,1,0
2011-05-05,EVENING,177,1,0,0.02,0125,1,1,0
2011-05-06,MIDDAY,130,6,1,0.05,0125,2,1,1
2011-05-06,EVENING,733,1,1,0.05,0128,1,1,0
2011-05-07,MIDDAY,461,1,2,0.09,0123,1,1,0
2011-05-07,EVENING,859,7,1,0.05,0123,0,0,0
2011-05-08,MIDDAY,750,4,0,0.02,0123,1,1,0
2011-05-08,EVENING,344,8,2,0.09,0125,0,0,0
2011-05-09,MIDDAY,380,7,1,0.05,0135,2,1,1
2011-05-09,EVENING,884,3,2,0.09,0138,2,1,1
2011-05-10,MIDDAY,619,3,2,0.09,1348,2,1,1
2011-05-10,EVENING,011,8,1,0.05,1348,2,1,1
2011-05-11,MIDDAY,453,6,1,0.05,1348,2,1,1
2011-05-11,EVENING,195,0,0,0.02,1348,1,1,0
2011-05-12,MIDDAY,498,4,1,0.05,1348,2,1,1
2011-05-12,EVENING,299,1,1,0.05,1348,1,1,0
2011-05-13,MIDDAY,959,4,1,0.05,1348,1,1,0
2011-05-13,EVENING,811,2,1,0.05,1348,2,1,1
2011-05-14,MIDDAY,233,9,0,0.02,1348,1,1,0
2011-05-14,EVENING,929,8,1,0.05,1348,1,1,0
2011-05-15,MIDDAY,968,2,2,0.09,1489,2,1,1
2011-05-15,EVENING,108,9,3,0.04,1489,3,1,1
2011-05-16,MIDDAY,473,9,2,0.09,0189,1,1,0
2011-05-16,EVENING,396,1,1,0.05,1389,3,1,1
2011-05-17,MIDDAY,527,4,2,0.09,1389,0,0,0
2011-05-17,EVENING,715,3,0,0.02,1389,2,1,1
2011-05-18,MIDDAY,863,5,2,0.09,1389,2,1,1
2011-05-18,EVENING,687,7,2,0.09,1389,1,1,0
2011-05-19,MIDDAY,702,8,2,0.09,1389,1,1,0
2011-05-19,EVENING,736,6,2,0.09,1389,1,1,0
2011-05-20,MIDDAY,323,7,1,0.05,1389,1,1,0
2011-05-20,EVENING,169,7,2,0.09,3789,2,1,1
2011-05-21,MIDDAY,464,3,1,0.05,1389,1,1,0
2011-05-21,EVENING,009,1,1,0.05,1389,2,1,1
2011-05-22,MIDDAY,413,4,0,0.02,1389,2,1,1
2011-05-22,EVENING,365,0,1,0.05,1389,1,1,0
2011-05-23,MIDDAY,136,4,1,0.05,1389,2,1,1
2011-05-23,EVENING,784,3,2,0.09,1369,1,1,0
2011-05-24,MIDDAY,318,1,2,0.09,1379,2,1,1
2011-05-24,EVENING,871,7,2,0.09,1389,2,1,1
2011-05-25,MIDDAY,434,3,2,0.09,1378,1,1,0
2011-05-25,EVENING,476,8,0,0.02,1348,2,1,1
2011-05-26,MIDDAY,902,4,1,0.05,1348,1,1,0
2011-05-26,EVENING,214,4,1,0.05,1348,2,1,1
2011-05-27,MIDDAY,722,9,2,0.09,1348,0,0,0
2011-05-27,EVENING,336,2,1,0.05,1347,1,1,0
2011-05-28,MIDDAY,629,7,1,0.05,1347,1,1,0
2011-05-28,EVENING,192,3,2,0.09,3467,1,1,0
2011-05-29,MIDDAY,585,6,2,0.09,1367,1,1,0
2011-05-29,EVENING,355,1,0,0.02,1367,2,1,1
2011-05-30,MIDDAY,202,5,1,0.05,1367,0,0,0
2011-05-30,EVENING,068,3,1,0.05,1236,2,1,1
2011-05-31,MIDDAY,160,2,1,0.05,1236,3,1,1
2011-05-31,EVENING,488,0,2,0.09,1236,0,0,0
2011-06-01,MIDDAY,285,1,1,0.05,1236,2,1,1
2011-06-01,EVENING,627,4,1,0.05,1236,2,1,1
2011-06-02,MIDDAY,903,2,1,0.05,1236,2,1,1
2011-06-02,EVENING,723,6,1,0.05,1236,3,1,1
2011-06-03,MIDDAY,017,9,2,0.09,1236,1,1,0
2011-06-03,EVENING,620,7,1,0.05,1236,2,1,1
2011-06-04,MIDDAY,425,0,2,0.09,1236,1,1,0
2011-06-04,EVENING,794,6,2,0.09,1236,1,1,0
2011-06-05,MIDDAY,104,4,1,0.05,2367,0,0,0
2011-06-05,EVENING,865,7,1,0.05,0267,2,1,1
2011-06-06,MIDDAY,638,1,0,0.02,0267,1,1,0
2011-06-06,EVENING,299,8,2,0.09,0267,1,1,0
2011-06-07,MIDDAY,441,6,1,0.05,0267,1,1,0
2011-06-07,EVENING,795,2,0,0.02,1267,2,1,1
2011-06-08,MIDDAY,864,4,0,0.02,1267,1,1,0
2011-06-08,EVENING,859,7,0,0.02,2678,2,1,1
2011-06-09,MIDDAY,655,8,1,0.05,2678,2,1,1
2011-06-09,EVENING,988,8,2,0.09,2678,1,1,0
2011-06-10,MIDDAY,314,6,1,0.05,2678,1,1,0
2011-06-10,EVENING,905,9,0,0.02,2678,0,0,0
2011-06-11,MIDDAY,494,3,0,0.02,2678,0,0,0
2011-06-11,EVENING,155,9,1,0.05,2689,1,1,0
2011-06-12,MIDDAY,521,4,1,0.05,4689,1,1,0
2011-06-12,EVENING,457,1,2,0.09,2469,1,1,0
2011-06-13,MIDDAY,383,5,3,0.04,1469,0,0,0
2011-06-13,EVENING,002,4,1,0.05,1456,1,1,0
2011-06-14,MIDDAY,050,3,0,0.02,4569,1,1,0
2011-06-14,EVENING,124,0,1,0.05,4569,1,1,0
2011-06-15,MIDDAY,347,0,1,0.05,1456,1,1,0
2011-06-15,EVENING,706,1,2,0.09,0145,2,1,1
2011-06-16,MIDDAY,451,3,2,0.09,0145,3,1,1
2011-06-16,EVENING,808,7,1,0.05,0145,1,1,0
2011-06-17,MIDDAY,388,4,0,0.02,0145,1,1,0
2011-06-17,EVENING,256,8,1,0.05,1458,2,1,1
2011-06-18,MIDDAY,593,3,1,0.05,1458,1,1,0
2011-06-18,EVENING,415,2,1,0.05,3458,2,1,1
2011-06-19,MIDDAY,969,5,1,0.05,1245,1,1,0
2011-06-19,EVENING,050,4,1,0.05,1245,2,1,1
2011-06-20,MIDDAY,733,9,1,0.05,0145,0,0,0
2011-06-20,EVENING,542,0,0,0.02,0345,3,1,1
2011-06-21,MIDDAY,996,7,0,0.02,0345,0,0,0
2011-06-21,EVENING,715,5,0,0.02,0345,1,1,0
2011-06-22,MIDDAY,802,9,1,0.05,0145,1,1,0
2011-06-22,EVENING,245,7,0,0.02,0459,2,1,1
2011-06-23,MIDDAY,780,8,1,0.05,0245,1,1,0
2011-06-23,EVENING,733,2,1,0.05,0457,1,1,0
